h3,addresses
85480673fffffff,2954
85480667fffffff,3157
8548006ffffffff,4294
85489e67fffffff,1565
854448a7fffffff,1286
8544485bfffffff,4837
85444ad3fffffff,2320
85444acffffffff,377
8529b61bfffffff,105
8529b21bfffffff,2
8548cc0bfffffff,384
8526e1b7fffffff,330
852653abfffffff,6281
8526539bfffffff,831
852653a3fffffff,2767
852653b3fffffff,227
85262b27fffffff,1340
852676cbfffffff,1026
85267347fffffff,800
85267307fffffff,653
8526733bfffffff,982
852673affffffff,7682
852673b7fffffff,1123
8526715bfffffff,428
85267283fffffff,571
8528d317fffffff,146
8566f40bfffffff,432
8566f513fffffff,2596
8566f4a7fffffff,326
85661b2bfffffff,794
8566e22ffffffff,1130
8566e17bfffffff,2989
8566e157fffffff,3105
8566e153fffffff,1465
856609d3fffffff,3235
85660887fffffff,684
85660c37fffffff,11328
856670cbfffffff,170
8544ad33fffffff,4673
8544e1a7fffffff,2727
8544ec37fffffff,12883
8544ee83fffffff,683
8544e157fffffff,18099
8544e3b3fffffff,753
8544e893fffffff,826
8544ed4bfffffff,833
8544c8bbfffffff,5306
8544c813fffffff,4150
8544c8cffffffff,1297
8544c913fffffff,8260
8526416ffffffff,1642
8544ce2ffffffff,2337
8544ce63fffffff,223
8544c84bfffffff,250
8544cab7fffffff,11669
852a92affffffff,23027
852a93d3fffffff,4904
852a95affffffff,5632
852a9503fffffff,2949
852a9513fffffff,13850
852a864bfffffff,3790
852a865bfffffff,3597
852a94abfffffff,2353
852a8933fffffff,4009
852a89affffffff,14193
852af26ffffffff,915
852af31bfffffff,48
852af2abfffffff,3105
852af217fffffff,817
852af2a3fffffff,3351
852af07bfffffff,4018
852af287fffffff,782
852a13cffffffff,79678
852a1503fffffff,11942
852a15c7fffffff,6301
852b0e87fffffff,2400
852b0e93fffffff,18363
853434c3fffffff,2499
85351a27fffffff,2073
85344caffffffff,4546
85391857fffffff,5623
853906bbfffffff,2943
853900d7fffffff,1256
85392e33fffffff,2805
85274203fffffff,12
8527551bfffffff,573
85275513fffffff,1663
85274217fffffff,70
852742a3fffffff,387
85274017fffffff,264
85272903fffffff,1
8527749bfffffff,4
850edbcbfffffff,98
850ed82ffffffff,1
85276ec3fffffff,319
85276167fffffff,10
85276123fffffff,8
85276c47fffffff,32
85276c53fffffff,212
85276c8bfffffff,687
852760b7fffffff,2
8527653bfffffff,2
852b9357fffffff,1
852b9e07fffffff,2900
852b9ecffffffff,2199
852b9ecbfffffff,299
852b9edbfffffff,113
852b9e8ffffffff,2547
852b9ea7fffffff,187
852bae87fffffff,7378
852bae9bfffffff,1082
852ba3bbfffffff,5599
852bac4ffffffff,3549
852bac0bfffffff,2298
852ba127fffffff,123604
85186bdbfffffff,7864
85186bd3fffffff,6512
85c99207fffffff,5
85a7359bfffffff,1596
85a72673fffffff,436
85a722d7fffffff,483
85a735cffffffff,30
85a73577fffffff,53
85a7350bfffffff,216
85a73497fffffff,31
85c9961bfffffff,251
85a734c3fffffff,21
85a73417fffffff,11
85a73083fffffff,38
85a7344ffffffff,245
85a73697fffffff,209
85a72263fffffff,3
85a706a7fffffff,6
85a703cffffffff,177
85a70377fffffff,72
85a7030ffffffff,1
85a703dbfffffff,41
85a70207fffffff,8
85a70223fffffff,10
85a70277fffffff,7
85a73187fffffff,33
85a7318bfffffff,41
85a731a3fffffff,20
85a73117fffffff,12
85a730a3fffffff,19
85a73127fffffff,10
85a73333fffffff,67
85a7332ffffffff,7
85a7330ffffffff,2
85a73063fffffff,13
85a73677fffffff,35
85a7306ffffffff,3
85a733cbfffffff,1
85a71587fffffff,3
85a702cffffffff,31
85c9b34bfffffff,18
85c9b207fffffff,2
85c9b28ffffffff,18
85c9b20bfffffff,13
85c9b263fffffff,10
85b86d07fffffff,17
85b86d0bfffffff,9
85c9b673fffffff,3
85c9b2cffffffff,3
85c9b2c3fffffff,4
85c9b68ffffffff,19
85b86997fffffff,24
85b869a3fffffff,647
85a73693fffffff,27
85b86b87fffffff,10
85b86193fffffff,7
85b865cbfffffff,42
85b860a3fffffff,24
85b86037fffffff,14
85b8644ffffffff,4
85b86b13fffffff,2
85b84dd7fffffff,1
85b8456bfffffff,1
85b85cd7fffffff,1
85a7036bfffffff,8
85a71c77fffffff,1
85a71b87fffffff,1
85a71aa3fffffff,1
85a71e47fffffff,20
85a6225bfffffff,1
85a6044bfffffff,1
85a631d7fffffff,1
85a78e0ffffffff,1
85b85d27fffffff,8
85b85997fffffff,2
85a78603fffffff,1
85b82837fffffff,2
85b80563fffffff,1
85b82263fffffff,1
85b91abbfffffff,154
85b91e3bfffffff,10
85b91a93fffffff,1
85b91a9bfffffff,367
85b91a33fffffff,7
85b91a1bfffffff,24
85b83437fffffff,13
85b8349bfffffff,37
85b83403fffffff,3
85b80463fffffff,1
85b8f09bfffffff,97
85b812cbfffffff,1
85b98b17fffffff,1
85b8a13bfffffff,1
85b88c23fffffff,88
85b885a7fffffff,1
85b88097fffffff,26
85b88023fffffff,1
85b88073fffffff,1
85a6a68bfffffff,1
85a79d13fffffff,1
85a79163fffffff,108
85a79a77fffffff,45
85948c73fffffff,80
8594c67bfffffff,1
85b88313fffffff,3
85b88273fffffff,1
85b89123fffffff,1
85b89e67fffffff,2
8594c3d3fffffff,1
8594c0abfffffff,1
8594e35bfffffff,156
8594ed2ffffffff,52
859c4b4bfffffff,1
85945b63fffffff,1
8594531bfffffff,1
8594530ffffffff,1
8594515bfffffff,176
859451c7fffffff,6
85bf497bfffffff,450
85d896c3fffffff,69
85bf4b27fffffff,2653
85b93647fffffff,203
85b91107fffffff,53
85b91e8bfffffff,22
85be764bfffffff,92
85be0d8ffffffff,163
85be09c7fffffff,319
85be0953fffffff,128
85be0943fffffff,106
85be0c37fffffff,4863
85be0893fffffff,53101
85be0a5bfffffff,632
85bee4d7fffffff,227
85bee08bfffffff,94
85bee053fffffff,1
85bee637fffffff,60
85be1937fffffff,122
85be1933fffffff,359
85be199bfffffff,70
85bee6d7fffffff,16344
85be197bfffffff,109
85beee3bfffffff,3
85beeedbfffffff,12
85beeecffffffff,8
85beeecbfffffff,16
85beee6bfffffff,5
85bec5affffffff,3
85beee4bfffffff,3
85bec583fffffff,1
85bee3b7fffffff,11
85bee14bfffffff,22
85bee3a3fffffff,5
85bee3bbfffffff,16
85bee367fffffff,5
85bec48bfffffff,10
85bec4cffffffff,11
85bec083fffffff,4
85bec68ffffffff,44
85bee217fffffff,1467
85bee2cffffffff,144
85bee657fffffff,1576
85bef593fffffff,36
85bef5c7fffffff,677
85bef577fffffff,1219
85bef1b7fffffff,25
85bef1b3fffffff,355
85bef3b7fffffff,24
85bef397fffffff,52
85bef0b7fffffff,38
85bef54ffffffff,81
85bef047fffffff,94
85bb0b13fffffff,567
85bb5463fffffff,254
85bb5467fffffff,55
85bb546ffffffff,577
85394593fffffff,15451
85396323fffffff,40993
853869a3fffffff,340
8518689bfffffff,15692
851fb61bfffffff,7837
8518653bfffffff,3846
85186507fffffff,6116
8519490ffffffff,5896
85194b97fffffff,19606
851f9ea3fffffff,866
851f8427fffffff,2341
851fac63fffffff,7075
851fa8b7fffffff,5852
851ead13fffffff,1680
851e14bbfffffff,13869
851f1a43fffffff,9320
851f1adbfffffff,5476
851f1acffffffff,11998
851e2493fffffff,4451
851f0073fffffff,408
851f042ffffffff,8104
851f52b7fffffff,5610
851f506bfffffff,2896
851f5637fffffff,4549
851f50dbfffffff,4570
85098977fffffff,677
85098b43fffffff,794
85098b1bfffffff,1439
85098b73fffffff,9865
8508a4b7fffffff,1234
85098b67fffffff,162
85083623fffffff,74
85098d23fffffff,30
85083213fffffff,674
8508328ffffffff,1393
850832b3fffffff,1583
8508307bfffffff,32
850832a7fffffff,4928
8508339bfffffff,478
850814cbfffffff,29
85081403fffffff,1442
85081483fffffff,292
8508331bfffffff,715
85083347fffffff,768
8508168bfffffff,12
85081447fffffff,11
850810d3fffffff,1112
8508155bfffffff,384
851f60b7fffffff,2864
851f654bfffffff,99
85089a53fffffff,3465
85089e2bfffffff,5700
85089e27fffffff,1054
85089ad7fffffff,4497
851f6553fffffff,1566
851f65cffffffff,2445
851f659bfffffff,5831
85089a4ffffffff,56480
85089a77fffffff,2355
85089a3bfffffff,3994
8508da83fffffff,123
8508d847fffffff,234
8508d863fffffff,170
8508dd47fffffff,279
8508d8b7fffffff,401
8508d8abfffffff,1304
8508dd37fffffff,108
8508cacbfffffff,21
85082daffffffff,435
85095b0bfffffff,238
85095b87fffffff,1232
850959c7fffffff,658
85095917fffffff,43
850959abfffffff,19
85095b2ffffffff,6
8509592bfffffff,360
8508ecaffffffff,54
8508ed4bfffffff,92
8508ed97fffffff,195
85094b33fffffff,202
8508eb93fffffff,6
8508e9cffffffff,14
85094b6ffffffff,337
85094b37fffffff,2
8508e95bfffffff,2
8508e977fffffff,2
850153a3fffffff,386
8508ea4ffffffff,224
8508ea7bfffffff,871
8508ebd3fffffff,13
8508ebd7fffffff,4
8508ebc7fffffff,13
8508eb1bfffffff,13
8508cc83fffffff,89
8508eb5bfffffff,2
8501248bfffffff,7
85012417fffffff,70
85012413fffffff,5
8508cd93fffffff,11
850124dbfffffff,22
8508ce17fffffff,302
8508ceb7fffffff,31
8508ce33fffffff,12
8508cd4ffffffff,971
8508c8b7fffffff,376
8508cdabfffffff,381
8508cd27fffffff,3
8508c993fffffff,20
850126c3fffffff,95
850135b3fffffff,356
8501254ffffffff,44
850120a7fffffff,7
8501203bfffffff,14
8501200ffffffff,138
8501206ffffffff,22
8508ca8bfffffff,142
8508ca17fffffff,24
8508caa3fffffff,4
8508c833fffffff,13
8508c953fffffff,3
8508c91bfffffff,41
8508c9abfffffff,227
8508c9affffffff,6
8501358bfffffff,36
8501354ffffffff,167
85013533fffffff,2
85013197fffffff,8
854b7183fffffff,1084
854b71a3fffffff,75
854b625bfffffff,18873
854b628ffffffff,1078
8530d827fffffff,299
8530d943fffffff,48706
8530d957fffffff,25114
8530d947fffffff,10146
852e089bfffffff,9755
852e2b97fffffff,3844
852e0c5bfffffff,2356
851fa223fffffff,10367
85194d87fffffff,37581
851eacb3fffffff,9602
851e1357fffffff,5415
851e13d3fffffff,16204
851e065bfffffff,7704
851f1837fffffff,2593
851f1c53fffffff,2837
851f1c73fffffff,1885
851f1cc3fffffff,2579
851f1c9bfffffff,2265
851f0267fffffff,408
851f1883fffffff,20547
851f0a97fffffff,1549
851f08d3fffffff,2273
851f51c7fffffff,2310
851f518bfffffff,623
851f0973fffffff,1471
851f098ffffffff,3460
850833a7fffffff,1847
85083337fffffff,922
8508067bfffffff,210
8508066bfffffff,260
85080623fffffff,554
8508a6c7fffffff,202
8508a607fffffff,403
8508a0c3fffffff,113
851f7583fffffff,209
851f6677fffffff,307
851f6653fffffff,272
851f660ffffffff,333
85113083fffffff,4598
851130bbfffffff,6128
8508d55bfffffff,582
8508d54bfffffff,974
8508d08ffffffff,1195
85112577fffffff,2944
85112507fffffff,5497
85112523fffffff,1858
85112153fffffff,1715
85112103fffffff,1578
852e6bb7fffffff,5752
852e0eabfffffff,3429
852e0e07fffffff,1636
852e016ffffffff,726
852e0a93fffffff,3511
852e1da7fffffff,7931
852e194bfffffff,1159
852e1bd7fffffff,2089
852e1bdbfffffff,73
852e1e6bfffffff,3607
852e1a0ffffffff,896
852e1ad7fffffff,783
852ea957fffffff,118
859d5d23fffffff,6
859d59b3fffffff,96
859d5933fffffff,1
859d59d7fffffff,1
859c6453fffffff,1
859c645bfffffff,1
859d416bfffffff,2
859d4037fffffff,2
859d41dbfffffff,1
859d40affffffff,4
859d4373fffffff,3
859d430bfffffff,7
859d4053fffffff,3
859d468ffffffff,1
859d4627fffffff,5
859d5d9bfffffff,1
859d5d1bfffffff,1
859d5dd7fffffff,1
859d5ddbfffffff,3
859d5c7bfffffff,2
859d5c83fffffff,4
859d426bfffffff,39
859d51b7fffffff,8
859d421bfffffff,4
859d717bfffffff,6
859d73a3fffffff,3
859d73abfffffff,4
859d738ffffffff,3
859d732ffffffff,3
859d55bbfffffff,44
859d5583fffffff,3
859d7377fffffff,2
859d7347fffffff,3
859d73d7fffffff,1
859d728ffffffff,3
859d7357fffffff,3
859d7223fffffff,2
859d723bfffffff,1
859d5533fffffff,3
859d54cffffffff,3
859d096bfffffff,329
859d56cffffffff,5
859d7663fffffff,3
859d764ffffffff,2
859d76dbfffffff,2
859d2b3bfffffff,15
859d0daffffffff,1
859d0dcffffffff,149
859d0d53fffffff,2
85b2c437fffffff,1500
85b2c41bfffffff,8719
85b2c48ffffffff,17455
85b2c49bfffffff,883
85b2e663fffffff,26
85c2f16bfffffff,1554
85c2f3a7fffffff,1580
85c2f317fffffff,913
85c2f3dbfffffff,21379
85c2d597fffffff,217
85c2d5bbfffffff,11
85c2f34bfffffff,9
85c2d6a3fffffff,10
85c2c0a3fffffff,10
85c2c153fffffff,7
85c2c17bfffffff,48
85c2c0cbfffffff,76
85c2c2b7fffffff,17
85c2c287fffffff,15
85c2c3d3fffffff,7
85c2c313fffffff,81
85c2c34ffffffff,195
85c2c237fffffff,9
85c2c35bfffffff,3
85c2ce6ffffffff,20
85c2dd27fffffff,13
85c2ca5bfffffff,49
85c2dc07fffffff,4
85c2dd17fffffff,2
85c2d987fffffff,97
85c2d91bfffffff,36
85c2d927fffffff,5151
85c2db83fffffff,5
85c2dbabfffffff,6801
85a9668ffffffff,43
85a9664bfffffff,125
85a9664ffffffff,109
85c2d50ffffffff,4
85c2d52bfffffff,8
85c2d563fffffff,9
85a90eabfffffff,15305
85a9564ffffffff,17586
85a90b0bfffffff,4075
85a8058ffffffff,498
85a8058bfffffff,423
85a8056ffffffff,653
85a82b83fffffff,383
85a82bc3fffffff,26402
85a82a27fffffff,6063
85a82b5bfffffff,2935
85a82b33fffffff,1857
85a822b7fffffff,18020
85a8220bfffffff,5519
85a82253fffffff,33178
85a82233fffffff,2938
85a82263fffffff,15644
85a804d7fffffff,4172
85a80097fffffff,361
85a8008ffffffff,100
85a800bbfffffff,70
85a800d7fffffff,1296
85a80607fffffff,7191
85a8332bfffffff,349
85a802d7fffffff,1268
85a801cbfffffff,389
85a8002ffffffff,1981
858b1907fffffff,219
858b193bfffffff,744
858b182bfffffff,24
858b1697fffffff,79
85a8496bfffffff,1
858b1603fffffff,6
858b107bfffffff,302
858b106bfffffff,110
858b13dbfffffff,231
858b1237fffffff,123
85a84a27fffffff,25
85a84b4ffffffff,310
858ba49bfffffff,108
85a85933fffffff,26
858ba41bfffffff,105
858ba40bfffffff,419
858ba6b7fffffff,6
858ba503fffffff,131
858ba573fffffff,241
858ba007fffffff,177
858ba103fffffff,11
858ba62bfffffff,49
858ba067fffffff,88
858ba233fffffff,85
858b132ffffffff,2017
858b1e27fffffff,12
858badbbfffffff,345
858b1e6bfffffff,464
858b130ffffffff,40
858bad9bfffffff,72
858b136ffffffff,339
85a81dc3fffffff,549
85a81d03fffffff,296
85a80acffffffff,3821
85a8adbbfffffff,6430
85a85b43fffffff,79
85a85b63fffffff,415
8581758ffffffff,517
85817517fffffff,149
858175d7fffffff,92
85a8da8bfffffff,239
85a8dad3fffffff,64
85812dabfffffff,119
85812d33fffffff,94
85a8da4ffffffff,3933
85812d53fffffff,16
85812d7bfffffff,131
858128a3fffffff,44
858129dbfffffff,71
85812827fffffff,42
85812953fffffff,4226
85812877fffffff,18
8581282ffffffff,43
85817497fffffff,103
8581740bfffffff,50
85817457fffffff,40
85812923fffffff,260
85817453fffffff,63
85817423fffffff,323
8581742bfffffff,37
8581294ffffffff,1067
85817647fffffff,4
85812b2bfffffff,24
85810d93fffffff,13
85810d83fffffff,33
858b52dbfffffff,15043
858b5ed3fffffff,172
858b534ffffffff,9
858a2127fffffff,3
858a2437fffffff,1
858a20cffffffff,1853
858a3587fffffff,516
858a359bfffffff,1708
858a9e87fffffff,1038
858a9ed3fffffff,144
858a999bfffffff,68
858a99dbfffffff,47
858a933bfffffff,75
858a9267fffffff,100
85806c97fffffff,2
85806d97fffffff,160
85806caffffffff,244
85806ddbfffffff,62
858a926bfffffff,108
85806c63fffffff,236
85806e1bfffffff,333
85806e7bfffffff,595
85806e6ffffffff,541
85806e6bfffffff,442
8580687bfffffff,266
85806497fffffff,680
858064bbfffffff,589
85a8aec3fffffff,4494
85a8a327fffffff,7086
85a8a323fffffff,1806
85a8ae73fffffff,3036
85a886c3fffffff,18769
858125cbfffffff,1495
85812577fffffff,1642
85812567fffffff,4079
85812543fffffff,1440
858120d3fffffff,1223
8581adcbfffffff,50
8580329bfffffff,3985
85803217fffffff,4431
85818993fffffff,3374
8580324bfffffff,5082
85818373fffffff,8943
85818e33fffffff,2181
8580110bfffffff,7939
856d2173fffffff,1151
856d2137fffffff,513
856d2caffffffff,448
856d2cb3fffffff,2954
85452c97fffffff,442
8549a2c7fffffff,113
8549b563fffffff,1305
8549b0a3fffffff,3221
8549b0cffffffff,887
8549b00bfffffff,766
8549b157fffffff,278
85498357fffffff,269
8529aa33fffffff,1
8529aa7bfffffff,5
85298c8ffffffff,841
85298d37fffffff,488
8528155bfffffff,410
85281013fffffff,725
85280273fffffff,108
8528027bfffffff,61
8528026bfffffff,48
85281197fffffff,1056
852811bbfffffff,138
85281eb3fffffff,1039
85281167fffffff,558
852811cbfffffff,5
852814d3fffffff,351
852814c3fffffff,2
85298937fffffff,8
85281457fffffff,762
85281687fffffff,916
852810cbfffffff,610
852816affffffff,308
8528122ffffffff,524
8528a117fffffff,1
8528188bfffffff,5
8548ee27fffffff,8448
8548ee3bfffffff,4424
8548ee73fffffff,240
8548ee63fffffff,910
8548e963fffffff,3
85488b77fffffff,41
8548d62bfffffff,669
8548d66bfffffff,91
8548d2dbfffffff,124
8526da0bfffffff,131
8548d253fffffff,456
8526dad3fffffff,1133
8526dad7fffffff,1480
8526de63fffffff,4671
8526de2bfffffff,95
8549993bfffffff,10691
85499803fffffff,330
85488393fffffff,70
8548833bfffffff,291
854883dbfffffff,174
8548831bfffffff,685
85488373fffffff,1583
85489c8ffffffff,17684
8526e477fffffff,73
8526e437fffffff,3096
8526cd97fffffff,538
8544490ffffffff,291
8526eb0ffffffff,300
85444943fffffff,1709
85444ba7fffffff,1823
8526e93bfffffff,349
8526e847fffffff,196
85260b57fffffff,410
85260a37fffffff,1393
85260bdbfffffff,481
8526087bfffffff,420
85260adbfffffff,415
85261dd3fffffff,435
85260323fffffff,220
8528f65bfffffff,41
8528f64ffffffff,263
85288d87fffffff,10
8528ab67fffffff,15
85288d8bfffffff,31
85288d1bfffffff,31
85288c33fffffff,15
85288ccffffffff,35
85288967fffffff,93
8528d6c7fffffff,24
8528d1affffffff,42292
8527b263fffffff,8
85279497fffffff,30
8527b357fffffff,3
8512c993fffffff,25
8512cd83fffffff,73
8512cd93fffffff,42
8527b64bfffffff,176
8527b623fffffff,10
8527b633fffffff,3
8527b043fffffff,5
8527b0c3fffffff,24
852795abfffffff,280
8527b30bfffffff,8
8527b3affffffff,7
852782d3fffffff,4
852786b3fffffff,33
85278697fffffff,11
8527999bfffffff,42
85278ac7fffffff,540
85278adbfffffff,12
85278a0ffffffff,33
85278a83fffffff,6
85278aa7fffffff,2
85278e73fffffff,5
85278ea3fffffff,33
8527803bfffffff,198
85278157fffffff,35
852781cbfffffff,23
85278c4bfffffff,27
852781bbfffffff,11
8527aa5bfffffff,57
852788d7fffffff,18
85278883fffffff,34
85278887fffffff,14
85278d5bfffffff,298
85278d0ffffffff,40
85278dd7fffffff,249
8526364ffffffff,44
85278c3bfffffff,20
85278c07fffffff,14
8527aa67fffffff,15
8527ab33fffffff,66
85263657fffffff,44
8527abbbfffffff,1448
852780b3fffffff,60
852785cffffffff,23
8527853bfffffff,244
8527851bfffffff,16
8527a367fffffff,4
85278587fffffff,44
85278497fffffff,2
8527a047fffffff,1567
8527a06ffffffff,1
8527a077fffffff,188
8527a397fffffff,61
8527a1dbfffffff,4
8527a8cbfffffff,13
8527ae8ffffffff,1
8527a837fffffff,183
8527a887fffffff,263
8527ac6ffffffff,103
8527ac67fffffff,398
8527acaffffffff,129
8527ae97fffffff,91
8527ac17fffffff,15
8527122ffffffff,160
8527120bfffffff,444
85271217fffffff,306
8512eb3bfffffff,31
8527b6d7fffffff,3
8527b6d3fffffff,2
8512e823fffffff,36
8512e9bbfffffff,25
8512e9b3fffffff,24
8512e9a3fffffff,6
85125a4ffffffff,8
8512ec23fffffff,56
8512edcffffffff,71
8512edd7fffffff,11
85125a53fffffff,928
85125e4bfffffff,1
85125e0bfffffff,5
8527b477fffffff,335
85125a63fffffff,7
8527b513fffffff,225
85125b2bfffffff,27
8512583bfffffff,53
8512595bfffffff,3
8512534ffffffff,45
85125363fffffff,53
85125377fffffff,168
85804c47fffffff,146
85804c0ffffffff,1
858048d7fffffff,587
858049dbfffffff,11
8580480ffffffff,37
8580483bfffffff,4
85804867fffffff,349
85804b93fffffff,9
855f158ffffffff,427
8580492ffffffff,1
85804bb3fffffff,45
855f12a3fffffff,37477
858041cffffffff,41
858041cbfffffff,6
855e460bfffffff,95
8544a9d3fffffff,73
8544a9d7fffffff,78
8544f4cffffffff,4946
8544e66bfffffff,2438
8544e663fffffff,31
8544f5a3fffffff,3
8544e28bfffffff,1843
852a9caffffffff,40626
852a9cc7fffffff,7826
852a826bfffffff,2886
852a8a77fffffff,3375
85275d6ffffffff,3521
852a80bbfffffff,8648
852a809bfffffff,4240
852a8427fffffff,3664
852a8573fffffff,403
852a8403fffffff,17824
852a840bfffffff,7955
852769b7fffffff,2071
85276993fffffff,4244
85276d2bfffffff,3301
85276d73fffffff,17
852b9ac7fffffff,19139
852b9e6bfffffff,135
852aad7bfffffff,5322
852a1457fffffff,3464
852aa6c3fffffff,29517
85346963fffffff,564
85391557fffffff,10274
85390323fffffff,3625
85391daffffffff,71
85390e47fffffff,152
85390307fffffff,3419
85390e0bfffffff,1352
85390e17fffffff,220
85390ad3fffffff,24
85390ad7fffffff,443
85390a87fffffff,2506
85390eaffffffff,7067
85390497fffffff,9641
8518622ffffffff,6970
85b916c3fffffff,4636
85be753bfffffff,178
85be7563fffffff,22
85be7543fffffff,51
85be743bfffffff,39
85be740ffffffff,21
85be740bfffffff,28
85be7463fffffff,96
85be70dbfffffff,288
85be74d7fffffff,2
85be7327fffffff,32
85be7363fffffff,129
85be734bfffffff,347
85be72affffffff,243
85be55c7fffffff,3248
85be736ffffffff,129
85be54b7fffffff,253
85be543bfffffff,534
85be554bfffffff,56
85be542ffffffff,227
85be5097fffffff,54
85be508ffffffff,60
85be5463fffffff,72
85be5493fffffff,239
85be54c3fffffff,334
85be725bfffffff,1925
85be09affffffff,86
85be0927fffffff,5930
85be56b3fffffff,61
85be7647fffffff,16
85bb084bfffffff,354
85bb0bc3fffffff,21
85bb0aaffffffff,84
85bb0a33fffffff,531
85bb0b57fffffff,317
85bb0a2bfffffff,29
85ba2493fffffff,22
85bb5393fffffff,1088
85bb539bfffffff,9
85bb5383fffffff,1333
85bb52b7fffffff,19
85b891cbfffffff,1
85b8922bfffffff,1
85b892dbfffffff,1
859d4957fffffff,1
859d4953fffffff,93
859d4e83fffffff,2
859d4b37fffffff,1
859d4a17fffffff,5471
859d5547fffffff,6
859d55c3fffffff,2
859d5153fffffff,2
859d5acffffffff,1
859c748bfffffff,3
859c2d23fffffff,2
859c2d73fffffff,1
859d5317fffffff,1
859d5313fffffff,2
859d534ffffffff,2
859d522ffffffff,1
859d0b37fffffff,1
859d520bfffffff,3
859d525bfffffff,2
859c2517fffffff,132
859c2513fffffff,70
859c2137fffffff,1
859c23affffffff,156
859c23abfffffff,7035
859c2307fffffff,523
859c2303fffffff,8991
859c239bfffffff,731
859c2383fffffff,393
859c4c1bfffffff,1
859c0d07fffffff,1
859c05a3fffffff,1
859c0cc3fffffff,1
859c0e83fffffff,1
859c014ffffffff,1
859c0e6ffffffff,148
859ce447fffffff,1
859ce617fffffff,1
859d760ffffffff,3
859d763bfffffff,1
859d2aa7fffffff,5
859d2a3bfffffff,13
859d2a0ffffffff,9
859d2a67fffffff,817
859d2a6bfffffff,55
859d0cc3fffffff,448
859d098bfffffff,3
859d099bfffffff,2
859d0957fffffff,1
859d0c73fffffff,2
859d0123fffffff,1346
859d0e87fffffff,512
853962b7fffffff,5887
851eb133fffffff,3416
851e84bbfffffff,6153
851ea34ffffffff,34
85186513fffffff,9501
8518658ffffffff,9850
851f83b3fffffff,20022
851f8a1bfffffff,27
851f8a13fffffff,453
851f8a37fffffff,4109
851f8aaffffffff,851
851f8aa3fffffff,99
85194d6bfffffff,21458
851f046ffffffff,4740
851f3187fffffff,6562
851e10c7fffffff,2562
851e1073fffffff,7223
851e1017fffffff,10684
851e146ffffffff,3578
851e1423fffffff,1448
851e1087fffffff,1353
851e22cbfffffff,8059
851e1e7bfffffff,1443
851e0c07fffffff,12828
851e0c17fffffff,11468
851e0c3bfffffff,4979
851e251bfffffff,5706
851e2513fffffff,4433
851e25d7fffffff,4118
851f0b3bfffffff,3623
851e2507fffffff,4826
85099cd7fffffff,533
85099e8bfffffff,2323
85099c3bfffffff,131
851f5e7bfffffff,2029
851f5163fffffff,3480
851f5107fffffff,11812
851f5183fffffff,1439
851f51b7fffffff,4297
851f424bfffffff,2010
851f424ffffffff,1632
851f4257fffffff,281
851f467bfffffff,560
851f4647fffffff,4
85113513fffffff,3
8511354ffffffff,7626
851126a7fffffff,28512
851120d3fffffff,4913
8511262bfffffff,1676
851120cbfffffff,2907
85112627fffffff,4892
854b560bfffffff,377
854b731bfffffff,95
854b738bfffffff,37
854b756ffffffff,4417
854b7577fffffff,31826
854b750bfffffff,28077
854b751bfffffff,6866
